,date,lat,lng,thunder,snow,minhumidity,coolingdegreedays,maxdewptm,heatingdegreedays,meanpressurem,rain,minwspdm,fog,humidity,gdegreedays,mindewptm,minpressurem,maxtempm,meanwindspdm,maxpressurem,hail,meandewptm,maxwspdm,precipm,meantempm,meanwdird,maxhumidity,mintempm
1339,5,0.7952507156038653,-1.3500847327203351,0.0,0.0,29.0,0.0,8.0,6.0,1017.0,0.0,6.0,0.0,56.0,9.0,5.0,1014.0,21.0,8.0,1020.0,0.0,6.0,13.0,0.5,15.0,121.0,76.0,9.0
1340,9,0.7952507156038653,-1.3500847327203351,0.0,0.0,58.0,0.0,15.0,6.0,1016.46,1.0,0.0,0.0,82.0,10.0,8.0,1013.0,23.0,7.0,1021.0,0.0,13.0,24.0,2.0,16.0,313.0,100.0,8.0
1341,9,0.7952507156038653,-1.3500847327203351,0.0,0.0,58.0,0.0,15.0,6.0,1016.46,1.0,0.0,0.0,82.0,10.0,8.0,1013.0,23.0,7.0,1021.0,0.0,13.0,24.0,2.0,16.0,313.0,100.0,8.0
1342,6,0.755424151855396,-1.3925771692525075,0.0,0.0,75.0,0.0,14.0,6.0,1023.56,0.0,4.0,0.0,85.0,10.0,11.0,1021.0,17.0,12.0,1025.0,0.0,12.0,20.0,0.0,15.0,45.0,94.0,13.0
1343,4,0.7581553191030689,-1.4221117278174995,0.0,0.0,18.0,0.0,7.0,14.0,1023.93,0.0,2.0,0.0,54.0,2.0,-7.0,1022.0,16.0,10.0,1026.0,0.0,1.0,18.0,0.0,11.0,68.0,85.0,5.0
1346,4,0.7700476582181063,-1.3478148726776018,0.0,0.0,27.0,0.0,7.0,12.0,1017.71,0.0,4.0,0.0,54.0,4.0,1.0,1016.0,20.0,11.0,1020.0,0.0,4.0,20.0,0.0,12.0,66.0,81.0,3.0
1347,4,0.7667735147506426,-1.3437274784917432,0.0,0.0,35.0,0.0,0.0,26.0,1027.38,0.0,9.0,0.0,55.0,0.0,-7.0,1020.0,8.0,15.0,1031.0,0.0,-3.0,24.0,0.0,4.0,42.0,77.0,0.0
1348,4,0.7637417955848124,-1.3918752734583013,0.0,0.0,10.0,0.0,-2.0,12.0,1028.93,0.0,4.0,0.0,30.0,2.0,-9.0,1026.0,19.0,12.0,1030.0,0.0,-5.0,32.0,0.0,12.0,70.0,53.0,4.0
1350,5,0.7700042296952004,-1.3747741353751155,0.0,0.0,12.0,0.0,4.0,11.0,1026.67,0.0,0.0,0.0,41.0,4.0,-5.0,1023.0,21.0,6.0,1029.0,0.0,0.0,18.0,0.0,12.0,111.0,81.0,3.0
1351,5,0.8013926452047818,-1.4392913813829118,0.0,0.0,42.0,0.0,2.0,20.0,1012.41,1.0,13.0,0.0,65.0,0.0,-2.0,1011.0,10.0,18.0,1013.0,0.0,0.0,33.0,0.0,7.0,300.0,81.0,4.0
1352,5,0.7697494263516022,-1.3535268566346272,0.0,0.0,15.0,0.0,5.0,8.0,1027.17,0.0,0.0,0.0,40.0,6.0,-1.0,1023.0,22.0,8.0,1030.0,0.0,1.0,17.0,0.0,14.0,102.0,66.0,5.0
1353,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,17.0,0.0,5.0,12.0,1017.5,0.0,0.0,0.0,46.0,4.0,2.0,1015.0,23.0,4.0,1019.0,0.0,4.0,15.0,0.0,12.0,-1.0,92.0,1.0
1354,5,0.7697494263516022,-1.3535268566346272,0.0,0.0,37.0,0.0,11.0,9.0,1016.16,0.0,0.0,0.0,65.0,6.0,3.0,1014.0,22.0,4.0,1019.0,0.0,7.0,17.0,0.0,12.0,205.0,93.0,3.0
1355,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,20.0,0.0,6.0,8.0,1012.0,0.0,2.0,0.0,43.0,8.0,5.0,1009.0,24.0,4.0,1014.0,0.0,6.0,15.0,0.0,14.0,-1.0,81.0,4.0
1356,5,0.7837395526052292,-1.372541388197432,0.0,0.0,18.0,0.0,6.0,7.0,1010.82,0.0,0.0,0.0,49.0,8.0,3.0,1008.0,25.0,7.0,1014.0,0.0,5.0,26.0,0.5,14.0,137.0,93.0,3.0
1357,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,50.0,0.0,13.0,9.0,1003.75,0.0,6.0,0.0,74.0,6.0,7.0,1001.0,16.0,7.0,1007.0,0.0,11.0,15.0,0.0,13.0,-1.0,94.0,10.0
1358,5,0.7830710577281284,-1.3930636313000244,0.0,0.0,24.0,0.0,12.0,4.0,1015.2,0.0,0.0,0.0,60.0,11.0,5.0,1012.0,24.0,4.0,1018.0,0.0,8.0,11.0,0.0,16.0,139.0,95.0,8.0
1359,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,50.0,0.0,12.0,8.0,1004.5,0.0,6.0,0.0,75.0,7.0,8.0,1001.0,18.0,6.0,1009.0,0.0,10.0,9.0,0.0,14.0,-1.0,97.0,10.0
1360,5,0.7547307882158121,-1.3983146737551027,0.0,0.0,71.0,0.0,10.0,14.0,1013.5,1.0,6.0,1.0,85.0,1.0,7.0,1012.0,13.0,21.0,1015.0,0.0,8.0,33.0,0.2,10.0,45.0,94.0,7.0
1361,5,0.7645284158372642,-1.3819871708552875,0.0,0.0,63.0,0.0,13.0,10.0,1010.81,1.0,0.0,0.0,82.0,4.0,8.0,1009.0,18.0,6.0,1013.0,0.0,10.0,20.0,0.0,12.0,115.0,100.0,7.0
1362,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,53.0,0.0,10.0,9.0,1017.75,0.0,9.0,0.0,70.0,6.0,8.0,1016.0,16.0,8.0,1019.0,0.0,9.0,15.0,0.0,13.0,-1.0,80.0,10.0
1363,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,88.0,0.0,12.0,9.0,1005.5,0.0,4.0,0.0,95.0,6.0,11.0,1003.0,17.0,3.0,1009.0,0.0,11.0,7.0,0.0,13.0,-1.0,99.0,10.0
1364,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,56.0,0.0,12.0,12.0,999.75,0.0,0.0,0.0,79.0,2.0,6.0,998.0,17.0,4.0,1002.0,0.0,9.0,13.0,0.0,12.0,-1.0,100.0,5.0
1365,5,0.7547307882158121,-1.3983146737551027,0.0,0.0,39.0,0.0,7.0,14.0,1005.33,1.0,9.0,0.0,66.0,1.0,3.0,1003.0,15.0,17.0,1007.0,0.0,5.0,28.0,0.0,10.0,271.0,87.0,6.0
1366,5,0.7866635271051441,-1.3668109704680593,0.0,0.0,54.0,0.0,12.0,6.0,1004.48,0.0,2.0,0.0,82.0,9.0,9.0,1000.0,19.0,8.0,1010.0,0.0,11.0,13.0,17.0,15.0,142.0,96.0,11.0
1367,5,0.7580503724551464,-1.4015593763178376,0.0,0.0,80.0,0.0,16.0,4.0,1002.0,1.0,0.0,0.0,94.0,11.0,13.0,1001.0,18.0,8.0,1007.0,0.0,15.0,15.0,2.0,16.0,101.0,100.0,13.0
1368,4,0.7722650287647274,-1.371105869494781,0.0,0.0,24.0,0.0,5.0,25.0,1013.13,1.0,0.0,0.0,80.0,0.0,-10.0,1008.0,8.0,11.0,1022.0,0.0,1.0,26.0,1.0,4.0,97.0,100.0,1.0
1370,4,0.7700042296952004,-1.3747741353751155,0.0,0.0,27.0,0.0,8.0,12.0,1010.58,1.0,0.0,0.0,59.0,4.0,2.0,1008.0,21.0,8.0,1012.0,0.0,5.0,22.0,0.0,12.0,268.0,93.0,2.0
1371,4,0.7555698581623345,-1.4273416069211007,0.0,0.0,53.0,0.0,8.0,13.0,1009.75,0.0,9.0,0.0,76.0,2.0,5.0,1009.0,15.0,8.0,1010.0,0.0,7.0,17.0,0.0,11.0,-1.0,93.0,7.0
1372,4,0.7762522890511475,-1.363533416665739,0.0,0.0,29.0,0.0,6.0,12.0,1010.0,0.0,4.0,0.0,54.0,4.0,3.0,1009.0,19.0,5.0,1011.0,0.0,5.0,11.0,0.0,12.0,-1.0,83.0,5.0
1373,4,0.7806063075089824,-1.3410961315869583,0.0,0.0,27.0,0.0,7.0,8.0,1009.39,0.0,6.0,0.0,46.0,7.0,-2.0,1002.0,18.0,18.0,1015.0,0.0,2.0,33.0,0.0,14.0,316.0,76.0,10.0
1374,4,0.7759361237735486,-1.363335536126468,0.0,0.0,27.0,0.0,6.0,12.0,1009.5,0.0,11.0,0.0,44.0,3.0,1.0,1004.0,15.0,10.0,1015.0,0.0,2.0,15.0,0.0,12.0,-1.0,64.0,8.0
1375,5,0.7701578087426937,-1.3779092360503051,0.0,0.0,17.0,0.0,2.0,14.0,1025.4,0.0,0.0,0.0,41.0,2.0,-3.0,1023.0,17.0,5.0,1028.0,0.0,-1.0,13.0,0.0,10.0,110.0,70.0,4.0
1376,4,0.7511991216386988,-1.3842393942044708,0.0,0.0,28.0,0.0,6.0,10.0,1011.75,0.0,6.0,0.0,46.0,6.0,2.0,1007.0,17.0,11.0,1015.0,0.0,4.0,22.0,0.0,13.0,-1.0,60.0,10.0
1377,5,0.7697494263516022,-1.3535268566346272,0.0,0.0,28.0,0.0,6.0,9.0,1018.72,0.0,4.0,0.0,50.0,6.0,1.0,1016.0,20.0,10.0,1022.0,0.0,4.0,22.0,0.0,14.0,206.0,66.0,7.0
1378,5,0.7680467685289833,-1.3814032813010604,0.0,0.0,17.0,0.0,2.0,15.0,1028.47,0.0,0.0,0.0,45.0,0.0,-3.0,1022.0,20.0,4.0,1033.0,0.0,-1.0,15.0,0.0,10.0,179.0,75.0,0.0
1379,5,0.7913568344264905,-1.3826246833519222,0.0,0.0,54.0,0.0,14.0,4.0,1014.25,0.0,4.0,0.0,82.0,12.0,13.0,1013.0,21.0,4.0,1015.0,0.0,14.0,9.0,0.0,16.0,-1.0,100.0,12.0
1380,5,0.7509601992617222,-1.3860968587025968,0.0,0.0,60.0,0.0,15.0,2.0,1013.0,0.0,9.0,0.0,77.0,13.0,10.0,1012.0,21.0,8.0,1014.0,0.0,13.0,13.0,0.0,17.0,-1.0,89.0,14.0
1381,5,0.7682751090114618,-1.3567951636675781,0.0,0.0,29.0,0.0,9.0,13.0,1015.82,0.0,0.0,0.0,63.0,2.0,2.0,1012.0,20.0,7.0,1021.0,0.0,5.0,28.0,0.0,11.0,220.0,100.0,2.0
1382,5,0.7934384441753164,-1.3502170850921755,0.0,0.0,18.0,6.0,16.0,0.0,1023.01,0.0,0.0,1.0,65.0,20.0,10.0,1020.0,33.0,4.0,1025.0,0.0,12.0,22.0,0.5,22.0,197.0,100.0,10.0
1383,5,0.7701578087426937,-1.3779092360503051,1.0,0.0,53.0,2.0,15.0,0.0,1012.76,1.0,0.0,0.0,71.0,16.0,12.0,1011.0,24.0,8.0,1014.0,0.0,14.0,41.0,4.0,19.0,294.0,94.0,14.0
1384,5,0.7701578087426937,-1.3779092360503051,1.0,0.0,44.0,8.0,19.0,0.0,1018.45,1.0,0.0,0.0,68.0,24.0,14.0,1016.0,30.0,4.0,1020.0,0.0,16.0,18.0,3.0,23.0,260.0,83.0,16.0
1385,5,0.7934384441753164,-1.3502170850921755,0.0,0.0,36.0,0.0,13.0,10.0,1024.04,0.0,0.0,1.0,88.0,6.0,3.0,1021.0,23.0,3.0,1026.0,0.0,6.0,11.0,0.5,12.0,275.0,100.0,2.0
1386,5,0.7713199982004842,-1.3435402590914638,0.0,0.0,56.0,0.0,12.0,7.0,1016.32,0.0,0.0,0.0,72.0,8.0,5.0,1014.0,20.0,5.0,1018.0,0.0,10.0,13.0,0.0,14.0,186.0,88.0,9.0
1387,6,0.7682751090114618,-1.3567951636675781,0.0,0.0,33.0,0.0,13.0,2.0,1016.93,0.0,0.0,0.0,64.0,14.0,9.0,1012.0,24.0,11.0,1019.0,0.0,10.0,26.0,0.0,17.0,292.0,88.0,10.0
1388,6,0.7646843743885385,-1.3814065039787964,0.0,0.0,27.0,5.0,13.0,0.0,1019.91,0.0,4.0,0.0,47.0,20.0,6.0,1019.0,28.0,8.0,1021.0,0.0,10.0,18.0,0.0,21.0,344.0,63.0,14.0
1389,6,0.7701578087426937,-1.3779092360503051,0.0,0.0,62.0,0.0,16.0,0.0,997.6,1.0,0.0,0.0,81.0,16.0,14.0,995.0,22.0,8.0,1003.0,0.0,15.0,17.0,2.0,18.0,132.0,94.0,15.0
1390,6,0.7443089108821307,-1.4044004054497274,0.0,0.0,28.0,0.0,12.0,4.0,1016.28,0.0,0.0,0.0,59.0,12.0,4.0,1013.0,22.0,8.0,1017.0,0.0,9.0,28.0,0.0,16.0,287.0,92.0,10.0
1391,4,0.7669366901617367,-1.4017068653662774,0.0,0.0,19.0,0.0,4.0,10.0,1019.75,0.0,0.0,0.0,47.0,5.0,3.0,1017.0,23.0,7.0,1022.0,0.0,4.0,22.0,0.0,12.0,-1.0,80.0,3.0
1392,4,0.7669366901617367,-1.4017068653662774,0.0,0.0,42.0,0.0,13.0,6.0,1010.5,0.0,7.0,0.0,57.0,10.0,3.0,1007.0,22.0,16.0,1014.0,0.0,8.0,41.0,0.0,15.0,-1.0,86.0,9.0
1393,4,0.7669366901617367,-1.4017068653662774,0.0,0.0,41.0,0.0,4.0,21.0,1019.0,0.0,6.0,0.0,65.0,0.0,3.0,1016.0,13.0,10.0,1020.0,0.0,3.0,18.0,0.0,6.0,-1.0,87.0,1.0
1394,4,0.7669366901617367,-1.4017068653662774,0.0,0.0,51.0,0.0,4.0,21.0,1018.5,0.0,7.0,0.0,61.0,0.0,1.0,1017.0,11.0,5.0,1020.0,0.0,2.0,7.0,0.0,6.0,-1.0,85.0,4.0
1395,4,0.7669366901617367,-1.4017068653662774,0.0,0.0,99.0,0.0,12.0,16.0,1005.5,0.0,15.0,0.0,100.0,0.0,8.0,1004.0,13.0,12.0,1007.0,0.0,10.0,20.0,0.0,9.0,-1.0,100.0,6.0
1396,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,62.0,0.0,5.0,23.0,1014.75,0.0,6.0,0.0,75.0,0.0,2.0,1012.0,9.0,7.0,1017.0,0.0,3.0,17.0,0.0,6.0,-1.0,88.0,2.0
1397,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,20.0,0.0,-1.0,18.0,1025.0,0.0,11.0,0.0,32.0,0.0,-3.0,1023.0,15.0,11.0,1026.0,0.0,-2.0,17.0,0.0,8.0,-1.0,46.0,3.0
1398,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,19.0,0.0,1.0,14.0,1023.75,0.0,13.0,0.0,30.0,0.0,-5.0,1022.0,17.0,11.0,1026.0,0.0,-1.0,20.0,0.0,10.0,-1.0,43.0,3.0
1399,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,20.0,0.0,-4.0,20.0,1032.75,0.0,11.0,0.0,28.0,0.0,-6.0,1030.0,14.0,11.0,1035.0,0.0,-5.0,22.0,0.0,7.0,-1.0,33.0,2.0
1400,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,49.0,0.0,14.0,5.0,1014.0,0.0,4.0,0.0,77.0,10.0,9.0,1012.0,23.0,7.0,1017.0,0.0,12.0,18.0,0.0,16.0,-1.0,100.0,8.0
1401,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,16.0,0.0,-2.0,19.0,1026.5,0.0,7.0,0.0,30.0,0.0,-5.0,1024.0,16.0,7.0,1028.0,0.0,-4.0,13.0,0.0,7.0,-1.0,44.0,1.0
1402,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,33.0,0.0,6.0,17.0,1020.25,0.0,7.0,0.0,72.0,0.0,0.0,1015.0,12.0,9.0,1024.0,0.0,4.0,18.0,0.0,8.0,-1.0,99.0,5.0
1403,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,61.0,0.0,18.0,4.0,1016.25,0.0,6.0,0.0,83.0,10.0,10.0,1015.0,20.0,10.0,1018.0,0.0,14.0,28.0,0.0,16.0,-1.0,100.0,11.0
1404,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,43.0,0.0,10.0,12.0,1021.25,0.0,6.0,0.0,68.0,4.0,7.0,1018.0,18.0,9.0,1024.0,0.0,8.0,30.0,0.0,12.0,-1.0,92.0,5.0
1405,5,0.7669366901617367,-1.4017068653662774,0.0,0.0,34.0,0.0,11.0,9.0,1025.0,0.0,4.0,0.0,63.0,6.0,6.0,1023.0,24.0,4.0,1026.0,0.0,9.0,7.0,0.0,13.0,-1.0,96.0,4.0
1406,4,0.7816577119441426,-1.3303789940810484,0.0,0.0,44.0,0.0,5.0,22.0,1015.45,1.0,0.0,0.0,78.0,0.0,-1.0,1012.0,12.0,7.0,1019.0,0.0,2.0,18.0,0.0,6.0,161.0,100.0,1.0
1410,4,0.7700042296952004,-1.3747741353751155,0.0,0.0,30.0,0.0,11.0,5.0,1015.9,0.0,0.0,0.0,58.0,10.0,6.0,1014.0,24.0,5.0,1017.0,0.0,8.0,20.0,0.0,16.0,157.0,87.0,7.0
1411,4,0.7949181490689139,-1.3438268866281786,0.0,0.0,26.0,0.0,8.0,10.0,1015.22,0.0,0.0,0.0,58.0,5.0,1.0,1013.0,23.0,6.0,1017.0,0.0,5.0,11.0,0.5,12.0,127.0,87.0,2.0
1413,6,0.7903699548972385,-1.3241417398726754,0.0,0.0,30.0,6.0,15.0,0.0,1016.36,0.0,4.0,0.0,53.0,21.0,11.0,1014.0,29.0,8.0,1019.0,0.0,13.0,20.0,0.0,22.0,212.0,82.0,14.0
1414,6,0.7903699548972385,-1.3241417398726754,0.0,0.0,44.0,6.0,18.0,0.0,1012.79,0.0,4.0,0.0,70.0,21.0,14.0,1012.0,28.0,8.0,1014.0,0.0,16.0,13.0,4.0,22.0,204.0,100.0,15.0
1415,7,0.7903699548972385,-1.3241417398726754,1.0,0.0,79.0,12.0,25.0,0.0,1015.75,1.0,0.0,0.0,95.0,28.0,22.0,1014.0,29.0,6.0,1017.0,0.0,23.0,22.0,6.0,25.0,140.0,100.0,21.0
1416,4,0.7581553191030689,-1.4221117278174995,0.0,0.0,23.0,0.0,6.0,14.0,1020.91,0.0,0.0,0.0,65.0,0.0,0.0,1018.0,18.0,6.0,1022.0,0.0,4.0,13.0,0.0,10.0,144.0,94.0,2.0
1417,4,0.7581553191030689,-1.4221117278174995,0.0,0.0,33.0,0.0,9.0,0.0,1014.08,0.0,9.0,0.0,48.0,14.0,3.0,1011.0,25.0,14.0,1018.0,0.0,6.0,26.0,0.0,18.0,187.0,59.0,11.0
1418,5,0.7581553191030689,-1.4221117278174995,0.0,0.0,17.0,0.0,5.0,18.0,1022.49,0.0,4.0,0.0,51.0,0.0,-7.0,1018.0,15.0,9.0,1026.0,0.0,0.0,15.0,0.0,8.0,179.0,85.0,2.0
1419,5,0.7581553191030689,-1.4221117278174995,0.0,0.0,23.0,0.0,8.0,12.0,1019.19,0.0,2.0,0.0,65.0,3.0,-1.0,1017.0,19.0,6.0,1021.0,0.0,5.0,15.0,0.0,12.0,63.0,95.0,4.0
1421,4,0.7663736737713998,-1.3445640277305937,0.0,0.0,28.0,0.0,6.0,13.0,1018.04,0.0,7.0,0.0,58.0,2.0,2.0,1016.0,18.0,20.0,1020.0,0.0,4.0,33.0,0.0,11.0,70.0,87.0,4.0
1422,4,0.7387463564455997,-1.4465102876220801,1.0,0.0,27.0,0.0,14.0,2.0,1012.72,1.0,0.0,0.0,61.0,14.0,2.0,1011.0,24.0,10.0,1014.0,0.0,9.0,35.0,2.0,18.0,147.0,94.0,11.0
1425,5,0.7663736737713998,-1.3445640277305937,0.0,0.0,20.0,0.0,6.0,10.0,1027.44,0.0,6.0,0.0,42.0,6.0,-5.0,1023.0,19.0,14.0,1030.0,0.0,1.0,22.0,0.0,13.0,68.0,64.0,7.0
1426,5,0.7672350080331621,-1.3526642745392616,0.0,0.0,15.0,0.0,5.0,8.0,1027.17,0.0,0.0,0.0,40.0,6.0,-1.0,1023.0,22.0,8.0,1030.0,0.0,1.0,17.0,0.0,14.0,102.0,66.0,5.0
1427,5,0.7672350080331621,-1.3526642745392616,0.0,0.0,29.0,0.0,7.0,8.0,1017.21,0.0,0.0,0.0,53.0,7.0,0.0,1014.0,20.0,9.0,1022.0,0.0,4.0,20.0,0.0,14.0,47.0,81.0,8.0
1428,5,0.7700042296952004,-1.3747741353751155,0.0,0.0,27.0,0.0,4.0,12.0,1017.66,0.0,0.0,0.0,47.0,3.0,-1.0,1014.0,18.0,8.0,1022.0,0.0,2.0,18.0,0.0,12.0,106.0,71.0,6.0
1429,5,0.7700042296952004,-1.3747741353751155,0.0,0.0,14.0,0.0,10.0,7.0,1013.46,0.0,0.0,0.0,54.0,8.0,0.0,1012.0,25.0,5.0,1015.0,0.0,4.0,22.0,0.0,14.0,336.0,93.0,4.0
1430,5,0.8013926452047818,-1.4392913813829118,0.0,0.0,26.0,0.0,10.0,12.0,1012.58,1.0,0.0,0.0,59.0,4.0,0.0,1009.0,21.0,7.0,1015.0,0.0,5.0,24.0,0.5,12.0,206.0,82.0,3.0
1431,5,0.7682557238416213,-1.3529149633143178,0.0,0.0,37.0,0.0,8.0,10.0,1009.68,0.0,7.0,0.0,59.0,4.0,3.0,1008.0,19.0,15.0,1011.0,0.0,5.0,35.0,0.0,12.0,266.0,81.0,6.0
1432,5,0.8013724306670997,-1.4392396165363526,0.0,0.0,33.0,0.0,8.0,12.0,1009.01,1.0,0.0,0.0,65.0,3.0,1.0,1007.0,17.0,14.0,1012.0,0.0,5.0,35.0,0.0,12.0,275.0,93.0,7.0
1433,5,0.7672350080331621,-1.3526642745392616,0.0,0.0,24.0,0.0,8.0,14.0,1018.48,0.0,0.0,0.0,63.0,1.0,0.0,1017.0,20.0,5.0,1020.0,0.0,4.0,13.0,0.0,10.0,245.0,93.0,1.0
1434,5,0.7684039994252542,-1.367187131809735,0.0,0.0,36.0,0.0,7.0,14.0,1010.12,0.0,9.0,0.0,57.0,2.0,3.0,1009.0,14.0,11.0,1011.0,0.0,5.0,26.0,0.0,10.0,-1.0,72.0,7.0
1435,5,0.775264165421185,-1.3980772645819035,0.0,0.0,21.0,0.0,6.0,4.0,1014.63,0.0,0.0,0.0,51.0,10.0,2.0,1012.0,23.0,7.0,1017.0,0.0,5.0,22.0,0.0,16.0,132.0,88.0,8.0
1436,5,0.7672350080331621,-1.3526642745392616,0.0,0.0,37.0,0.0,11.0,9.0,1016.16,0.0,0.0,0.0,65.0,6.0,3.0,1014.0,22.0,4.0,1019.0,0.0,7.0,17.0,0.0,12.0,205.0,93.0,3.0
1437,5,0.7672350080331621,-1.3526642745392616,0.0,0.0,30.0,0.0,11.0,6.0,1011.14,0.0,0.0,0.0,59.0,8.0,5.0,1008.0,23.0,5.0,1014.0,0.0,7.0,13.0,0.0,14.0,86.0,87.0,6.0
1438,5,0.7663736737713998,-1.3445640277305937,0.0,0.0,59.0,0.0,12.0,6.0,1011.38,0.0,7.0,0.0,81.0,9.0,9.0,1009.0,18.0,18.0,1015.0,0.0,11.0,32.0,3.0,15.0,75.0,92.0,12.0
1439,5,0.7700042296952004,-1.3747741353751155,0.0,0.0,37.0,14.0,21.0,0.0,1017.81,0.0,0.0,0.0,64.0,29.0,18.0,1016.0,33.0,6.0,1019.0,0.0,20.0,17.0,0.0,26.0,176.0,94.0,19.0
1440,6,0.7672350080331621,-1.3526642745392616,0.0,0.0,33.0,0.0,15.0,0.0,1014.09,0.0,0.0,0.0,64.0,16.0,9.0,1013.0,26.0,5.0,1015.0,0.0,12.0,15.0,0.0,18.0,204.0,94.0,11.0
1441,6,0.7735670565794457,-1.3354298211408133,1.0,0.0,78.0,2.0,19.0,0.0,1009.6,1.0,6.0,1.0,88.0,18.0,15.0,1009.0,22.0,14.0,1010.0,0.0,17.0,24.0,0.0,20.0,214.0,94.0,17.0
1443,4,0.7555698581623345,-1.4273416069211007,0.0,0.0,18.0,0.0,3.0,14.0,1023.5,0.0,0.0,0.0,48.0,2.0,0.0,1021.0,23.0,4.0,1026.0,0.0,2.0,15.0,0.0,11.0,-1.0,83.0,0.0
1444,4,0.7845648940059375,-1.3165882373928253,0.0,0.0,8.0,0.0,2.0,12.0,1020.33,0.0,0.0,0.0,45.0,3.0,-6.0,1019.0,22.0,5.0,1022.0,0.0,-2.0,18.0,0.0,12.0,297.0,84.0,1.0
1447,5,0.7663736737713998,-1.3445640277305937,0.0,0.0,49.0,0.0,4.0,20.0,1017.01,0.0,11.0,0.0,70.0,0.0,0.0,1012.0,11.0,14.0,1021.0,0.0,3.0,20.0,0.0,7.0,323.0,84.0,3.0
1448,5,0.743365399021669,-1.4057176901490092,0.0,0.0,24.0,0.0,5.0,16.0,1016.77,0.0,0.0,0.0,59.0,0.0,-1.0,1012.0,17.0,4.0,1021.0,0.0,2.0,7.0,0.7,10.0,32.0,91.0,2.0
1449,5,0.7682751090114618,-1.3567951636675781,0.0,0.0,16.0,0.0,2.0,16.0,1024.86,0.0,0.0,0.0,50.0,0.0,-4.0,1022.0,18.0,6.0,1027.0,0.0,-1.0,22.0,0.1,9.0,265.0,87.0,0.0
1450,5,0.7759361237735486,-1.363335536126468,0.0,0.0,9.0,0.0,-1.0,20.0,1025.5,0.0,4.0,0.0,36.0,0.0,-8.0,1024.0,18.0,4.0,1028.0,0.0,-4.0,9.0,0.0,7.0,-1.0,89.0,-2.0
1451,5,0.7696902001294993,-1.3779374444495232,0.0,0.0,22.0,0.0,11.0,4.0,1018.66,0.0,0.0,0.0,46.0,11.0,-1.0,1015.0,28.0,7.0,1022.0,0.0,5.0,28.0,0.0,16.0,251.0,76.0,4.0
1452,5,0.7860378265683042,-1.3745165991156143,0.0,0.0,53.0,0.0,17.0,7.0,1016.27,1.0,0.0,0.0,90.0,8.0,7.0,1014.0,22.0,3.0,1018.0,0.0,12.0,17.0,6.0,14.0,171.0,100.0,6.0
1454,4,0.7446231983233703,-1.4035986221990864,0.0,0.0,66.0,0.0,5.0,20.0,1018.03,0.0,0.0,0.0,80.0,0.0,3.0,1016.0,9.0,3.0,1019.0,0.0,5.0,7.0,11.0,8.0,66.0,89.0,6.0
1455,5,0.7821402154603864,-1.3411255416428702,0.0,0.0,56.0,0.0,12.0,7.0,1016.32,0.0,0.0,0.0,72.0,8.0,5.0,1014.0,20.0,5.0,1018.0,0.0,10.0,13.0,0.0,14.0,186.0,88.0,9.0
1456,5,0.7885679431184578,-1.3192875922517235,0.0,0.0,22.0,0.0,6.0,10.0,1015.45,0.0,0.0,1.0,55.0,5.0,2.0,1011.0,23.0,5.0,1020.0,0.0,4.0,17.0,0.0,13.0,220.0,93.0,3.0
1457,5,0.7879682121429127,-1.320319192233525,0.0,0.0,41.0,2.0,15.0,0.0,1012.12,0.0,0.0,0.0,66.0,16.0,11.0,1010.0,26.0,4.0,1014.0,0.0,13.0,17.0,0.0,19.0,181.0,91.0,12.0
1458,5,0.7881220987610358,-1.320064769914344,0.0,0.0,41.0,2.0,15.0,0.0,1012.12,0.0,0.0,0.0,66.0,16.0,11.0,1010.0,26.0,4.0,1014.0,0.0,13.0,17.0,0.0,19.0,181.0,91.0,12.0
1459,5,0.7682751090114618,-1.3567951636675781,0.0,0.0,32.0,0.0,12.0,6.0,1026.2,0.0,0.0,0.0,62.0,10.0,5.0,1025.0,24.0,4.0,1028.0,0.0,9.0,13.0,0.0,15.0,203.0,93.0,6.0
1460,5,0.7866635271051441,-1.3668109704680593,0.0,0.0,9.0,0.0,-2.0,22.0,1033.54,0.0,0.0,0.0,42.0,0.0,-12.0,1031.0,17.0,4.0,1036.0,0.0,-7.0,13.0,0.0,6.0,60.0,85.0,-5.0
1461,6,0.7866635271051441,-1.3668109704680593,0.0,0.0,41.0,6.0,18.0,0.0,1011.12,0.0,0.0,0.0,69.0,20.0,14.0,1009.0,28.0,3.0,1013.0,0.0,16.0,9.0,8.0,21.0,337.0,94.0,14.0
