id,date,lat,lng,tornado,monthtodatesnowfalli,thunder,meantempi,snow,meanvism,meanwdire,minhumidity,maxvism,since1jancoolingdegreedays,coolingdegreedays,maxdewptm,monthtodatecoolingdegreedays,since1sepheatingdegreedays,precipi,heatingdegreedays,meanpressurem,since1julsnowfallm,monthtodatesnowfallm,precipsource,rain,minwspdm,since1sepcoolingdegreedaysnormal,meanwindspdi,monthtodateheatingdegreedaysnormal,snowfallm,fog,humidity,minwspdi,meanpressurei,gdegreedays,since1julheatingdegreedays,mindewptm,maxwspdi,minpressurem,coolingdegreedaysnormal,maxtempm,minvisi,meanwindspdm,mintempi,maxpressurem,since1sepheatingdegreedaysnormal,hail,meandewptm,maxwspdm,precipm,meantempm,since1julheatingdegreedaysnormal,snowfalli,monthtodateheatingdegreedays,monthtodatecoolingdegreedaysnormal,since1sepcoolingdegreedays,maxpressurei,minvism,minpressurei,maxvisi,heatingdegreedaysnormal,since1jancoolingdegreedaysnormal,snowdepthm,meanwdird,meandewpti,meanvisi,maxhumidity,snowdepthi,mintempm,since1julsnowfalli,maxtempi,maxdewpti,mindewpti
625,20030515,44.785687918252,-76.225101513704,0,,0,38,1,13.2,South,46,14.5,,0,-1,,,0.00,26,1008.22,,,3Or6HourObs,1,0,,6,,,0,60,0,29.78,0,,-5,16,1007,,7,1.6,9,30,1013,,0,-3,26,0.0,4,,,,,,29.91,2.6,29.73,9.0,,,,171,26,8.2,86,,-1,,44,30,23

626,20030519,43.948072051593,-78.969856864898,0,,0,56,0,24.1,East,35,24.1,,0,8,,,0.00,10,1025.27,,,3Or6HourObs,0,0,,5,,,0,51,0,30.28,6,,2,14,1023,,21,15.0,7,42,1027,,0,5,22,0.0,14,,,,,,30.33,24.1,30.21,15.0,,,,82,40,15.0,81,,6,,69,46,36

627,20030522,44.785687918252,-76.225101513704,0,,0,52,0,13.8,SSE,45,14.5,,0,8,,,0.00,13,1012.60,,,3Or6HourObs,1,0,,4,,,0,78,0,29.91,2,,4,13,1011,,16,5.0,7,44,1016,,0,6,20,0.0,12,,,,,,29.99,8.0,29.86,9.0,,,,153,43,8.5,93,,7,,60,46,39

628,20030526,44.813333333333,-76.840833333333,0,,0,54,0,10.1,NE,82,19.3,,0,13,,,0.00,12,1016.28,,,3Or6HourObs,1,0,,2,,,0,91,0,30.01,4,,8,6,1016,,15,2.5,2,48,1017,,0,11,9,0.0,12,,,,,,30.03,4.0,30.00,12.0,,,,50,52,6.3,94,,9,,59,55,46

629,20030526,44.813333333333,-76.840833333333,0,,0,54,0,10.1,NE,82,19.3,,0,13,,,0.00,12,1016.28,,,3Or6HourObs,1,0,,2,,,0,91,0,30.01,4,,8,6,1016,,15,2.5,2,48,1017,,0,11,9,0.0,12,,,,,,30.03,4.0,30.00,12.0,,,,50,52,6.3,94,,9,,59,55,46

630,20030526,43.594144083989,-80.483643072060,0,,0,51,0,11.8,NNE,59,14.5,,0,12,,,0.00,14,1016.00,,,3Or6HourObs,1,0,,3,,,0,82,0,30.01,1,,5,8,1015,,16,1.4,5,42,1017,,0,8,13,0.0,11,,,,,,30.05,2.2,29.97,9.0,,,,14,47,7.3,100,,6,,60,54,41

631,20030518,45.072500000000,-78.312500000000,0,,0,59,0,,SE,32,,,0,7,,,0.00,6,1026.63,,,3Or6HourObs,0,0,,2,,,0,61,0,30.32,9,,4,9,1025,,23,,3,45,1028,,0,6,15,0.0,15,,,,,,30.38,,30.27,,,,,138,43,,98,,7,,73,45,40

632,20030527,44.785687918252,-76.225101513704,0,,0,48,0,13.4,ESE,55,14.5,,0,10,,,0.00,18,1022.03,,,3Or6HourObs,1,0,,2,,,0,78,0,30.18,0,,0,14,1018,,16,2.2,3,35,1025,,0,6,22,0.0,9,,,,,,30.27,3.6,30.05,9.0,,,,111,42,8.3,94,,2,,60,50,32

633,20030527,43.428611111111,-79.751388888889,0,,0,52,0,14.5,ENE,68,14.5,,0,9,,,0.00,13,1016.82,,,3Or6HourObs,0,0,,4,,,0,76,0,30.03,2,,4,9,1016,,12,9.0,7,49,1018,,0,7,15,0.0,10,,,,,,30.06,14.5,29.99,9.0,,,,64,44,9.0,82,,9,,55,48,39

634,20030527,43.447222222222,-79.881111111111,0,,0,52,0,14.5,ENE,68,14.5,,0,9,,,0.00,13,1016.82,,,3Or6HourObs,0,0,,4,,,0,76,0,30.03,2,,4,9,1016,,12,9.0,7,49,1018,,0,7,15,0.0,10,,,,,,30.06,14.5,29.99,9.0,,,,64,44,9.0,82,,9,,55,48,39

635,20030529,45.521236542110,-75.393447108004,0,,0,60,0,17.9,West,82,24.1,,0,15,,,0.00,6,999.35,,,3Or6HourObs,1,0,,6,,,0,89,0,29.51,10,,13,12,998,,17,5.0,9,57,1000,,0,14,18,0.0,16,,,,,,29.54,8.0,29.48,15.0,,,,268,57,11.1,94,,14,,62,59,55

636,20030603,43.464166666667,-79.802777777700,0,,0,52,0,14.5,East,45,14.5,,0,6,,,0.00,13,1015.20,,,3Or6HourObs,0,2,,4,,,0,61,1,29.98,2,,2,14,1014,,13,9.0,6,48,1017,,0,4,22,0.0,11,,,,,,30.03,14.5,29.93,9.0,,,,86,39,9.0,74,,9,,56,43,35

637,20030603,43.464166666667,-79.802777777700,0,,0,52,0,14.5,East,45,14.5,,0,6,,,0.00,13,1015.20,,,3Or6HourObs,0,2,,4,,,0,61,1,29.98,2,,2,14,1014,,13,9.0,6,48,1017,,0,4,22,0.0,11,,,,,,30.03,14.5,29.93,9.0,,,,86,39,9.0,74,,9,,56,43,35

638,20030603,43.428611111111,-79.751388888889,0,,0,52,0,14.5,East,45,14.5,,0,6,,,0.00,13,1015.20,,,3Or6HourObs,0,2,,4,,,0,61,1,29.98,2,,2,14,1014,,13,9.0,6,48,1017,,0,4,22,0.0,11,,,,,,30.03,14.5,29.93,9.0,,,,86,39,9.0,74,,9,,56,43,35

639,20030603,43.262500000000,-79.701944444445,0,,0,52,0,14.5,East,45,14.5,,0,6,,,0.00,13,1015.20,,,3Or6HourObs,0,2,,4,,,0,61,1,29.98,2,,2,14,1014,,13,9.0,6,48,1017,,0,4,22,0.0,11,,,,,,30.03,14.5,29.93,9.0,,,,86,39,9.0,74,,9,,56,43,35

640,20030604,44.813333333333,-76.840833333333,0,,0,62,0,24.1,ENE,28,24.1,,0,7,,,0.00,4,1013.31,,,3Or6HourObs,0,9,,8,,,0,47,6,29.93,12,,2,13,1011,,23,15.0,13,50,1016,,0,6,20,0.0,16,,,,,,30.01,24.1,29.85,15.0,,,,76,42,15.0,76,,10,,73,45,36

641,20030528,44.103393412563,-77.551376342773,0,,0,60,0,18.4,WSW,60,24.1,,0,14,,,0.00,6,1009.18,,,3Or6HourObs,1,0,,3,,,0,84,0,29.80,10,,10,12,1004,,20,6.0,5,51,1014,,0,12,18,0.0,16,,,,,,29.95,9.7,29.65,15.0,,,,250,54,11.4,100,,11,,68,57,50

642,20030611,46.451352411074,-83.985129629630,0,,0,55,0,16,,65,16,,0,13,,,0.00,10,1011,,,,1,0,,7,,0.00,0,,0,29.85,5,,7,14,1005,,18,9,11,46,1014,,0,11,23,0.00,13,,0.00,,,,29.96,14,29.69,10,,,,311,51,10,100,,8,,64,55,45

643,20030611,43.428611111111,-79.751388888889,0,,0,62,0,14.5,NW,44,14.5,,0,15,,,0.00,2,1008.35,,,3Or6HourObs,0,4,,5,,,0,67,2,29.78,12,,7,16,1006,,24,9.0,8,49,1014,,0,11,26,0.0,16,,,,,,29.94,14.5,29.71,9.0,,,,315,52,9.0,85,,9,,76,59,45

644,20030614,44.813333333333,-76.840833333333,0,,0,63,0,21.4,West,64,24.1,,0,15,,,0.00,2,1011.96,,,3Or6HourObs,0,6,,7,,,0,84,4,29.89,13,,12,14,1010,,22,8.0,11,55,1014,,0,14,22,0.0,18,,,,,,29.96,12.9,29.82,15.0,,,,268,57,13.3,94,,13,,71,59,54

645,20030616,44.813333333333,-76.840833333333,0,,0,60,0,24.1,SE,49,24.1,,0,13,,,0.00,4,1024.29,,,3Or6HourObs,0,4,,6,,,0,63,2,30.25,10,,8,10,1023,,20,15.0,10,53,1025,,0,10,17,0.0,16,,,,,,30.28,24.1,30.21,15.0,,,,135,50,15.0,82,,12,,68,55,46

646,20030619,43.594144083989,-80.483643072060,0,,0,58,0,9.4,NNW,55,14.5,,0,16,,,0.00,6,1012.10,,,3Or6HourObs,1,0,,9,,,0,82,0,29.89,8,,7,18,1010,,18,1.0,14,50,1017,,0,12,30,0.0,15,,,,,,30.02,1.6,29.81,9.0,,,,340,54,5.8,100,,10,,64,61,45

647,20030623,43.144219692338,-79.243458394231,0,,0,73,0,21.3,WSW,23,24.1,,8,15,,,0.00,0,1013.75,,,3Or6HourObs,0,4,,6,,,0,46,2,29.94,23,,7,14,1013,,31,12.0,10,59,1014,,0,11,22,0.0,23,,,,,,29.96,19.3,29.91,15.0,,,,258,53,13.2,67,,15,,87,59,45

648,20030619,44.785687918252,-76.225101513704,0,,0,48,0,14.5,SSW,29,14.5,,0,2,,,0.00,16,1008.54,,,3Or6HourObs,0,0,,3,,,0,47,0,29.79,0,,-3,10,1006,,16,9.0,5,37,1010,,0,-1,17,0.0,10,,,,,,29.83,14.5,29.72,9.0,,,,207,31,9.0,81,,3,,60,36,27

649,20030619,44.785870692649,-76.227191132395,0,,0,48,0,14.5,SSW,29,14.5,,0,2,,,0.00,16,1008.54,,,3Or6HourObs,0,0,,3,,,0,47,0,29.79,0,,-3,10,1006,,16,9.0,5,37,1010,,0,-1,17,0.0,10,,,,,,29.83,14.5,29.72,9.0,,,,207,31,9.0,81,,3,,60,36,27

650,20030628,45.393534582478,-79.206493054833,0,,1,65,0,19.9,SE,53,24.1,,0,18,,,0.00,0,1015.59,,,3Or6HourObs,1,0,,3,,,1,70,0,29.99,15,,11,8,1015,,24,7.0,4,55,1016,,0,14,13,0.0,18,,,,,,30.02,11.3,29.97,15.0,,,,128,57,12.4,94,,13,,75,64,52

651,20030617,44.103393412563,-77.551376342773,0,,0,64,0,24.1,SE,50,24.1,,0,17,,,0.00,2,1020.10,,,3Or6HourObs,0,0,,3,,,0,74,0,30.13,14,,9,9,1016,,25,15.0,5,50,1023,,0,13,15,0.0,18,,,,,,30.21,24.1,30.00,15.0,,,,144,55,15.0,94,,10,,77,63,48

652,20030618,44.103393412563,-77.551376342773,0,,0,64,0,21.0,SSW,68,24.1,,0,16,,,0.00,2,1012.60,,,3Or6HourObs,0,6,,6,,,0,81,4,29.90,14,,13,12,1009,,20,4.0,10,59,1015,,0,14,18,0.0,18,,,,,,29.98,6.4,29.81,15.0,,,,205,58,13.0,94,,15,,68,61,55

653,20030713,47.507259164648,-79.684266581946,0,,0,64,0,24.1,SSE,29,24.1,,0,14,,,0.00,2,1016.91,,,3Or6HourObs,0,0,,2,,,0,54,0,30.03,14,,6,8,1016,,25,15.0,3,50,1018,,0,10,13,0.0,18,,,,,,30.06,24.1,30.00,15.0,,,,157,50,15.0,88,,10,,77,57,43

654,20030630,43.545277777778,-79.775000000000,0,,0,67,0,24.1,WNW,44,24.1,,2,16,,,0.00,0,1020.24,,,3Or6HourObs,0,11,,10,,,0,67,7,30.13,17,,11,17,1017,,25,15.0,16,57,1022,,0,13,28,0.0,20,,,,,,30.19,24.1,30.03,15.0,,,,301,56,15.0,94,,14,,77,61,52

655,20030630,43.594144083989,-80.483643072060,0,,0,64,0,13.3,WNW,50,14.5,,0,16,,,0.00,1,1021.00,,,3Or6HourObs,0,0,,6,,,0,75,0,30.15,14,,11,13,1018,,24,5.0,10,53,1023,,0,13,20,0.0,18,,,,,,30.21,8.0,30.06,9.0,,,,297,56,8.2,100,,12,,75,61,52

656,20030701,44.813333333333,-76.840833333333,0,,0,63,0,24.1,SW,64,24.1,,0,15,,,0.00,2,1018.44,,,3Or6HourObs,0,6,,7,,,0,74,4,30.08,13,,10,14,1016,,21,15.0,11,57,1020,,0,14,22,0.0,18,,,,,,30.14,24.1,30.01,15.0,,,,227,57,15.0,83,,14,,69,59,50

657,20030713,45.021577056584,-81.291815791905,0,,0,58,0,,SSW,72,,,0,18,,,0.00,6,,,,3Or6HourObs,0,2,,3,,,0,89,1,,8,,8,7,,,21,,4,46,,,0,14,11,0.0,14,,,,,,,,,,,,,213,57,,100,,8,,71,64,47

658,20030714,43.447222222222,-79.881111111111,0,,0,62,0,14.5,NW,45,14.5,,0,14,,,0.00,2,1020.54,,,3Or6HourObs,0,0,,0,,,0,67,0,30.14,12,,8,4,1019,,20,9.0,0,56,1022,,0,11,6,0.0,16,,,,,,30.19,14.5,30.09,9.0,,,,315,53,9.0,87,,13,,69,58,46

659,20030727,47.400822930876,-79.717379403387

660,20030731,47.441824917888,-79.650496699453

661,20030731,47.441824917888,-79.650496699453

662,20030801,45.072500000000,-78.312500000000,0,,0,66,0,,South,67,,,2,20,,,0.01,0,1017.57,,,HourlyObs,0,0,,2,,,0,88,0,30.05,16,,14,6,1016,,25,,3,56,1019,,0,17,9,0.2,19,,,,,,30.09,,30.00,,,,,185,63,,100,,13,,77,68,57

663,20030810,45.072500000000,-78.312500000000,0,,0,70,0,,NNW,76,,,5,21,,,0.05,0,1014.69,,,HourlyObs,0,0,,1,,,0,94,0,29.97,20,,18,5,1013,,25,,2,63,1016,,0,20,7,1.3,21,,,,,,30.02,,29.92,,,,,332,67,,100,,17,,77,70,64

664,20030718,43.447222222222,-79.881111111111,0,,0,66,0,14.5,ENE,32,14.5,,2,17,,,0.00,0,1016.55,,,3Or6HourObs,0,0,,3,,,0,54,0,30.02,16,,5,10,1015,,23,9.0,5,59,1018,,0,9,17,0.0,19,,,,,,30.05,14.5,29.98,9.0,,,,58,48,9.0,82,,15,,74,63,41

665,20030721,44.255000000000,-79.160000000000,0,,0,67,0,,NW,71,,,2,18,,,0.00,0,1006.14,,,3Or6HourObs,0,2,,10,,,0,86,1,29.71,17,,16,21,1005,,22,,15,63,1007,,0,17,33,0.0,20,,,,,,29.74,,29.68,,,,,322,62,,99,,17,,71,65,60

666,20030721,44.304444444444,-79.069444444444,0,,0,67,0,,NW,71,,,2,18,,,0.00,0,1006.14,,,3Or6HourObs,0,2,,10,,,0,86,1,29.71,17,,16,21,1005,,22,,15,63,1007,,0,17,33,0.0,20,,,,,,29.74,,29.68,,,,,322,62,,99,,17,,71,65,60

667,20030721,44.309444444444,-79.115277777778,0,,0,67,0,,NW,71,,,2,18,,,0.00,0,1006.14,,,3Or6HourObs,0,2,,10,,,0,86,1,29.71,17,,16,21,1005,,22,,15,63,1007,,0,17,33,0.0,20,,,,,,29.74,,29.68,,,,,322,62,,99,,17,,71,65,60

668,20030723,43.464166666667,-79.802777777700,0,,0,67,0,14.5,NNE,57,14.5,,2,16,,,0.00,0,1011.39,,,3Or6HourObs,0,0,,2,,,0,71,0,29.87,17,,12,12,1010,,22,9.0,3,62,1013,,0,14,18,0.0,19,,,,,,29.92,14.5,29.83,9.0,,,,14,57,9.0,82,,16,,72,61,54

669,20030725,43.464166666667,-79.802777777700,0,,0,72,0,14.5,WSW,31,14.5,,7,15,,,0.00,0,1021.01,,,3Or6HourObs,0,0,,3,,,0,53,0,30.15,22,,9,13,1019,,27,9.0,5,63,1023,,0,12,20,0.0,22,,,,,,30.20,14.5,30.09,9.0,,,,245,53,9.0,73,,17,,81,58,48

670,20030804,43.594144083989,-80.483643072060,0,,0,72,0,4.9,South,58,14.5,,7,20,,,0.00,0,1012.59,,,3Or6HourObs,0,0,,4,,,0,94,0,29.90,22,,17,12,1011,,28,0.2,6,62,1013,,0,19,18,0.0,22,,,,,,29.93,0.4,29.85,9.0,,,,179,66,3.0,100,,17,,82,68,63

671,20030804,44.813333333333,-76.840833333333,0,,0,73,0,11.1,SSW,78,16.1,,8,21,,,0.00,0,1012.83,,,3Or6HourObs,0,0,,7,,,0,86,0,29.91,23,,20,13,1012,,24,2.5,11,71,1014,,0,21,20,0.0,23,,,,,,29.95,4.0,29.88,10.0,,,,201,69,6.9,94,,22,,75,70,68

672,20030804,44.813333333333,-76.840833333333,0,,0,73,0,11.1,SSW,78,16.1,,8,21,,,0.00,0,1012.83,,,3Or6HourObs,0,0,,7,,,0,86,0,29.91,23,,20,13,1012,,24,2.5,11,71,1014,,0,21,20,0.0,23,,,,,,29.95,4.0,29.88,10.0,,,,201,69,6.9,94,,22,,75,70,68

673,20030810,43.594144083989,-80.483643072060,0,,0,69,0,14.4,NNW,65,14.5,,4,20,,,0.00,0,1014.79,,,3Or6HourObs,1,0,,4,,,0,84,0,29.97,19,,15,9,1014,,26,8.0,6,60,1016,,0,18,15,0.0,21,,,,,,30.01,12.9,29.94,9.0,,,,339,65,9.0,100,,16,,78,68,59

674,20030801,45.681881292010,-79.564850431508,0,,1,73,0,13.3,ESE,48,19.3,,8,17,,,0.00,0,1016.38,,,3Or6HourObs,1,6,,6,,,0,64,4,30.02,23,,11,15,1015,,28,1.5,10,64,1018,,0,15,24,0.0,23,,,,,,30.07,2.4,29.97,12.0,,,,122,58,8.3,83,,18,,82,63,52

675,20030901,47.441824917888,-79.650496699453

676,20030901,47.413753868077,-79.635418895368,0,,0,59,0,23.3,North,46,24.1,,0,12,,,0.00,6,1021.87,,,3Or6HourObs,0,0,,3,,,1,68,0,30.18,9,,8,8,1021,,20,10.0,4,50,1023,,0,10,13,0.0,15,,,,,,30.21,16.1,30.16,15.0,,,,5,49,14.5,100,,10,,68,54,46

677,20030907,47.413592740097,-79.599579651746,0,,0,56,0,24.1,North,43,24.1,,0,10,,,0.00,9,1021.17,,,3Or6HourObs,0,0,,3,,,0,67,0,30.16,6,,6,7,1020,,19,15.0,5,46,1022,,0,8,11,0.0,14,,,,,,30.18,24.1,30.12,15.0,,,,355,47,15.0,100,,8,,66,50,43

678,20030815,43.464166666667,-79.802777777700,0,,0,,0,,Variable,,,,,,,,0.00,,,,,3Or6HourObs,0,,,,,,0,,,,,,,,,,,,,,,,0,,,0.0,,,,,,,,,,,,,,-1,,,,,,,,,

679,20030815,43.428611111111,-79.751388888889,0,,0,,0,,Variable,,,,,,,,0.00,,,,,3Or6HourObs,0,,,,,,0,,,,,,,,,,,,,,,,0,,,0.0,,,,,,,,,,,,,,-1,,,,,,,,,

680,20030808,43.594144083989,-80.483643072060,0,,0,69,0,9.8,North,61,14.5,,4,19,,,0.00,0,1014.31,,,3Or6HourObs,1,0,,4,,,0,89,0,29.96,19,,16,9,1013,,26,0.2,6,60,1016,,0,17,15,0.0,21,,,,,,30.02,0.4,29.92,9.0,,,,2,63,6.1,100,,16,,78,66,61

681,20030821,43.262500000000,-79.701944444445,0,,0,78,0,14.5,West,45,14.5,,13,22,,,0.00,0,1013.67,,,3Or6HourObs,0,0,,4,,,0,67,0,29.94,28,,17,16,1008,,30,9.0,7,70,1017,,0,19,26,0.0,26,,,,,,30.05,14.5,29.77,9.0,,,,259,66,9.0,91,,21,,86,72,63

682,20030825,43.464166666667,-79.802777777700,0,,0,78,0,14.5,WNW,42,14.5,,12,21,,,0.00,0,1013.29,,,3Or6HourObs,0,2,,6,,,0,67,1,29.93,28,,15,10,1012,,29,9.0,10,70,1015,,0,18,17,0.0,25,,,,,,29.98,14.5,29.87,9.0,,,,294,64,9.0,82,,21,,85,70,59

683,20030830,45.021577056584,-81.291815791905,0,,0,57,0,,NW,58,,,0,12,,,0.00,8,,,,3Or6HourObs,0,0,,4,,,0,83,0,,7,,9,8,,,19,,7,48,,,0,11,13,0.0,14,,,,,,,,,,,,,315,51,,100,,9,,66,54,48

684,20030830,45.021577056584,-81.291815791905,0,,0,57,0,,NW,58,,,0,12,,,0.00,8,,,,3Or6HourObs,0,0,,4,,,0,83,0,,7,,9,8,,,19,,7,48,,,0,11,13,0.0,14,,,,,,,,,,,,,315,51,,100,,9,,66,54,48

685,20030831,45.651111111111,-80.562222222222,0,,0,58,0,14.5,WSW,53,14.5,,0,13,,,0.00,7,1025.78,,,3Or6HourObs,0,2,,5,,,0,77,1,30.29,8,,5,13,1023,,17,9.0,8,53,1026,,0,11,20,0.0,14,,,,,,30.32,14.5,30.21,9.0,,,,250,51,9.0,96,,11,,63,55,40

686,20030820,44.305833333333,-79.030000000000,0,,0,72,0,,SW,57,,,7,21,,,0.00,0,1019.51,,,3Or6HourObs,0,0,,4,,,0,80,0,30.11,22,,18,14,1017,,26,,7,64,1021,,0,19,22,0.0,22,,,,,,30.16,,30.03,,,,,219,67,,100,,18,,80,70,64

687,20030831,44.255000000000,-79.160000000000,0,,0,60,0,,WNW,53,,,0,15,,,0.00,5,1025.48,,,3Or6HourObs,0,0,,5,,,0,75,0,30.28,10,,11,13,1024,,20,,8,51,1027,,0,12,20,0.0,16,,,,,,30.33,,30.23,,,,,290,54,,100,,11,,69,59,51

688,20030908,44.813333333333,-76.840833333333,0,,0,60,0,24.1,NE,38,24.1,,0,10,,,0.00,4,1022.83,,,3Or6HourObs,0,7,,6,,,0,57,5,30.21,10,,7,12,1022,,22,15.0,10,50,1024,,0,9,18,0.0,16,,,,,,30.26,24.1,30.17,15.0,,,,38,48,15.0,94,,10,,71,50,45

689,20030915,44.066914742133,-77.844288156810,0,,0,65,0,5.1,SW,78,14.5,,0,20,,,0.00,0,1015.35,,,3Or6HourObs,1,0,,3,,,1,96,0,29.99,15,,13,13,1012,,23,0.1,5,57,1017,,0,17,20,0.0,18,,,,,,30.04,0.2,29.89,9.0,,,,215,62,3.2,100,,14,,73,68,55

690,20030916,43.262500000000,-79.701944444445,0,,0,64,0,14.5,West,33,14.5,,0,13,,,0.00,0,1019.04,,,3Or6HourObs,0,4,,5,,,0,62,2,30.10,14,,6,9,1017,,23,9.0,8,56,1022,,0,10,15,0.0,18,,,,,,30.19,14.5,30.02,9.0,,,,264,50,9.0,93,,13,,73,56,43

691,20030815,45.072500000000,-78.312500000000,0,,0,,0,,Variable,,,,,,,,0.00,,,,,3Or6HourObs,0,,,,,,0,,,,,,,,,,,,,,,,0,,,0.0,,,,,,,,,,,,,,-1,,,,,,,,,

692,20030824,45.072500000000,-78.312500000000,0,,0,52,0,,WNW,42,,,0,13,,,0.00,13,1019.37,,,3Or6HourObs,0,0,,2,,,0,76,0,30.10,2,,1,7,1015,,22,,3,33,1022,,0,8,11,0.0,12,,,,,,30.19,,29.97,,,,,288,46,,100,,1,,71,56,34

693,20031005,45.072500000000,-78.312500000000,0,,0,40,0,,WNW,62,,,0,3,,,0.00,25,1011.24,,,3Or6HourObs,0,0,,3,,,0,86,0,29.86,0,,-2,8,1007,,8,,6,28,1018,,0,2,13,0.0,4,,,,,,30.06,,29.73,,,,,285,35,,100,,-2,,48,37,28

694,20031013,45.072500000000,-78.312500000000,0,,0,46,0,,West,48,,,0,10,,,0.01,19,1014.68,,,HourlyObs,0,0,,1,,,0,85,0,29.97,0,,-1,8,1014,,16,,2,30,1016,,0,4,13,0.2,8,,,,,,30.01,,29.94,,,,,271,39,,100,,0,,62,49,31

695,20031012,43.594144083989,-80.483643072060,0,,0,53,0,9.2,SW,48,14.5,,0,14,,,0.00,12,1013.04,,,3Or6HourObs,1,0,,5,,,0,85,0,29.92,3,,5,22,1011,,17,0.4,9,44,1015,,0,9,35,0.0,12,,,,,,29.99,0.6,29.85,9.0,,,,222,49,5.7,100,,7,,62,57,41

696,20031105,47.441824917888,-79.650496699453

697,20031019,45.072500000000,-78.312500000000,0,,0,35,0,,NNE,50,,,0,2,,,0.07,30,1017.89,,,HourlyObs,0,0,,2,,,0,86,0,30.06,0,,-4,7,1014,,7,,4,24,1022,,0,-1,11,1.8,2,,,,,,30.17,,29.94,,,,,27,30,,100,,-4,,45,35,24

698,20010810,44.241038710885,-80.699551936254,0,,0,64,0,14.5,NW,57,14.5,,0,20,,,0.00,1,1012.80,,,3Or6HourObs,0,0,,5,,,0,80,0,29.91,14,,13,12,1008,,22,9.0,9,56,1018,,0,15,18,0.0,18,,,,,,30.06,14.5,29.76,9.0,,,,316,59,9.0,100,,13,,72,68,55

699,20020505,43.950000000000,-78.950000000000,0,,0,50,0,16.9,SSW,40,24.1,,0,15,,,0.00,16,1021.99,,,3Or6HourObs,0,0,,3,,,0,58,0,30.18,0,,-3,16,1021,,19,8.0,5,33,1024,,0,3,26,0.0,10,,,,,,30.24,12.9,30.14,15.0,,,,199,37,10.5,81,,1,,66,59,27

700,20020505,46.294461140616,-79.448014780003,0,,0,53,0,24.1,WSW,23,24.1,,0,3,,,0.00,12,1020.28,,,3Or6HourObs,0,4,,6,,,0,48,2,30.13,3,,-5,13,1018,,17,15.0,10,44,1023,,0,-1,20,0.0,12,,,,,,30.20,24.1,30.06,15.0,,,,250,31,15.0,66,,7,,62,37,23

701,20010428,44.637236013693,-75.957199813262,0,,0,41,0,,NNW,26,,,0,-0,,,0.00,24,1027.62,,,3Or6HourObs,0,0,,3,,,0,50,0,30.35,0,,-9,6,1023,,11,,5,30,1031,,0,-5,9,0.0,6,,,,,,30.44,,30.21,,,,,344,23,,82,,0,,52,32,16

702,20020515,43.464166666667,-79.802777777700,0,,0,52,0,14.5,West,31,14.5,,0,3,,,0.00,12,1016.92,,,3Or6HourObs,0,7,,8,,,0,47,5,30.03,2,,-2,14,1012,,16,9.0,13,43,1019,,0,0,22,0.0,11,,,,,,30.09,14.5,29.89,9.0,,,,266,32,9.0,69,,6,,62,37,29

703,20020527,43.250000000000,-79.692222222222,0,,0,52,0,14.5,NE,48,14.5,,0,7,,,0.00,14,1020.95,,,3Or6HourObs,0,2,,4,,,0,62,1,30.15,2,,-0,7,1020,,12,9.0,6,49,1022,,0,4,11,0.0,10,,,,,,30.18,14.5,30.12,9.0,,,,39,39,9.0,79,,9,,54,45,32

704,20020527,43.262500000000,-79.701944444445,0,,0,52,0,14.5,NE,48,14.5,,0,7,,,0.00,14,1020.95,,,3Or6HourObs,0,2,,4,,,0,62,1,30.15,2,,-0,7,1020,,12,9.0,6,49,1022,,0,4,11,0.0,10,,,,,,30.18,14.5,30.12,9.0,,,,39,39,9.0,79,,9,,54,45,32

705,20020527,42.828400000000,-82.301830000000,0,,0,58,0,21.3,South,34,24.1,,0,10,,,0.00,6,1020.48,,,3Or6HourObs,0,6,,5,,,0,60,4,30.14,8,,5,12,1019,,24,6.0,9,42,1021,,0,8,18,0.0,15,,,,,,30.17,9.7,30.10,15.0,,,,177,47,13.3,93,,6,,75,50,41

706,20020528,44.000000000000,-79.000000000000,0,,0,63,0,24.1,East,31,24.1,,0,11,,,0.00,2,1020.53,,,3Or6HourObs,0,0,,3,,,0,55,0,30.14,13,,5,12,1018,,24,15.0,5,51,1022,,0,8,18,0.0,18,,,,,,30.19,24.1,30.07,15.0,,,,93,47,15.0,82,,11,,75,52,41

707,20020602,42.712000000000,-79.551000000000,0,,0,60,0,,NW,45,,,0,14,,,0.00,6,1008.52,,,3Or6HourObs,0,6,,10,,,0,64,4,29.78,10,,4,20,1002,,18,,17,52,1015,,0,8,32,0.0,15,,,,,,29.97,,29.60,,,,,313,46,,92,,11,,65,57,40

708,20020529,44.103393412563,-77.551376342773,0,,0,66,0,17.2,South,61,24.1,,1,17,,,0.00,0,1015.95,,,3Or6HourObs,1,0,,4,,,0,78,0,30.00,16,,11,12,1013,,25,6.0,7,55,1018,,0,15,18,0.0,19,,,,,,30.08,9.7,29.92,15.0,,,,191,58,10.7,94,,13,,77,63,52

709,20020607,43.775589036276,-79.316446187252,0,,0,56,0,14.5,East,40,14.5,,0,11,,,0.00,9,1022.14,,,3Or6HourObs,0,0,,5,,,0,69,0,30.19,6,,4,13,1019,,18,9.0,9,48,1024,,0,9,20,0.0,14,,,,,,30.25,14.5,30.11,9.0,,,,97,47,9.0,87,,9,,64,52,39

